Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
485,01-05-2017,9262251693761997,1,nagomi shoyu
486,01-05-2017,9262251693761997,1,nagomi shoyu
487,01-05-2017,3529173389385786,1,soft-shell miso crab ramen
488,01-05-2017,3529173389385786,1,soft-shell miso crab ramen
489,01-05-2017,2726488596940392,1,vegetarian curry + king trumpet mushroom ramen
490,01-05-2017,2726488596940392,1,vegetarian curry + king trumpet mushroom ramen
491,01-05-2017,1950816998635201,2,spicy miso ramen
492,01-05-2017,1950816998635201,2,spicy miso ramen
493,01-05-2017,7178984272241224,1,truffle butter ramen
494,01-05-2017,7178984272241224,1,truffle butter ramen
495,01-05-2017,6074281332148619,1,vegetarian spicy miso
496,01-05-2017,6074281332148619,1,vegetarian spicy miso
497,01-05-2017,8991051231268656,1,vegetarian spicy miso
498,01-05-2017,8991051231268656,1,vegetarian spicy miso
499,01-05-2017,4671299119899287,4,soft-shell miso crab ramen
500,01-05-2017,4671299119899287,4,soft-shell miso crab ramen
501,01-05-2017,2896016659622151,2,vegetarian spicy miso
502,01-05-2017,2896016659622151,2,vegetarian spicy miso
503,01-05-2017,4737943894157301,1,soft-shell miso crab ramen
504,01-05-2017,4737943894157301,1,soft-shell miso crab ramen
505,01-05-2017,6489982374691784,1,tori paitan ramen
506,01-05-2017,6489982374691784,1,tori paitan ramen
507,01-05-2017,4597257326495528,1,tori paitan ramen
508,01-05-2017,4597257326495528,1,tori paitan ramen
509,01-05-2017,9442273155184835,1,tonkotsu ramen
510,01-05-2017,9442273155184835,1,tonkotsu ramen
511,01-05-2017,169863834771207,1,vegetarian curry + king trumpet mushroom ramen
512,01-05-2017,169863834771207,1,vegetarian curry + king trumpet mushroom ramen
513,01-05-2017,3511400006036933,1,vegetarian spicy miso
514,01-05-2017,3511400006036933,1,vegetarian spicy miso
515,01-05-2017,1940479243769331,2,soft-shell miso crab ramen
516,01-05-2017,1940479243769331,2,soft-shell miso crab ramen
517,01-05-2017,314095023876973,4,tori paitan ramen
518,01-05-2017,314095023876973,4,tori paitan ramen
519,01-05-2017,6697587525096949,1,spicy miso ramen
520,01-05-2017,6697587525096949,1,spicy miso ramen
521,01-05-2017,5739926157349033,1,burnt garlic tonkotsu ramen
522,01-05-2017,5739926157349033,1,burnt garlic tonkotsu ramen
523,01-05-2017,4090364653032269,4,spicy miso ramen
524,01-05-2017,4090364653032269,4,spicy miso ramen
525,01-05-2017,5369048257186287,1,burnt garlic tonkotsu ramen
526,01-05-2017,5369048257186287,1,burnt garlic tonkotsu ramen
527,01-05-2017,5812805460846121,1,shio ramen
528,01-05-2017,5812805460846121,1,shio ramen
529,01-05-2017,5751778675667660,1,spicy miso ramen
530,01-05-2017,5751778675667660,1,spicy miso ramen
531,01-05-2017,6569504689724631,1,vegetarian curry + king trumpet mushroom ramen
532,01-05-2017,6569504689724631,1,vegetarian curry + king trumpet mushroom ramen
533,01-05-2017,3929487453184833,1,vegetarian spicy miso
534,01-05-2017,3929487453184833,1,vegetarian spicy miso
535,01-05-2017,2235691139794314,3,tonkotsu ramen
536,01-05-2017,2235691139794314,3,tonkotsu ramen
537,01-05-2017,9056424964189989,1,tori paitan ramen
538,01-05-2017,9056424964189989,1,tori paitan ramen
539,01-05-2017,5514987693470160,1,tonkotsu ramen
540,01-05-2017,5514987693470160,1,tonkotsu ramen
541,01-05-2017,6589972290120197,1,vegetarian curry + king trumpet mushroom ramen
542,01-05-2017,6589972290120197,1,vegetarian curry + king trumpet mushroom ramen
543,01-05-2017,5931330751933795,1,shio ramen
544,01-05-2017,5931330751933795,1,shio ramen
545,01-05-2017,7836150160668404,1,burnt garlic tonkotsu ramen
546,01-05-2017,7836150160668404,1,burnt garlic tonkotsu ramen
547,01-05-2017,8959900730280363,1,vegetarian spicy miso
548,01-05-2017,8959900730280363,1,vegetarian spicy miso
549,01-05-2017,4872411791189026,1,tori paitan ramen
550,01-05-2017,4872411791189026,1,tori paitan ramen
551,01-05-2017,7361830233504844,2,tonkotsu ramen
552,01-05-2017,7361830233504844,2,tonkotsu ramen
553,01-05-2017,3463775577980312,1,shio ramen
554,01-05-2017,3463775577980312,1,shio ramen
555,01-05-2017,8677884363096728,1,spicy miso ramen
556,01-05-2017,8677884363096728,1,spicy miso ramen
557,01-05-2017,7587033345169008,1,truffle butter ramen
558,01-05-2017,7587033345169008,1,truffle butter ramen
559,01-05-2017,332312501554324,2,miso crab ramen
560,01-05-2017,332312501554324,2,miso crab ramen
561,01-05-2017,3329911661187868,1,tonkotsu ramen
562,01-05-2017,3329911661187868,1,tonkotsu ramen
563,01-05-2017,3328224398633611,1,tonkotsu ramen
564,01-05-2017,3328224398633611,1,tonkotsu ramen
565,01-05-2017,8731572618895898,1,miso crab ramen
566,01-05-2017,8731572618895898,1,miso crab ramen
567,01-05-2017,2068419882703437,1,tonkotsu ramen
568,01-05-2017,2068419882703437,1,tonkotsu ramen
569,01-05-2017,6390422630118300,3,vegetarian spicy miso
570,01-05-2017,6390422630118300,3,vegetarian spicy miso
571,01-05-2017,2035660663918814,2,shio ramen
572,01-05-2017,2035660663918814,2,shio ramen
573,01-05-2017,9440258796963787,1,tonkotsu ramen
574,01-05-2017,9440258796963787,1,tonkotsu ramen
575,01-05-2017,7484337324740956,2,burnt garlic tonkotsu ramen
576,01-05-2017,7484337324740956,2,burnt garlic tonkotsu ramen
577,01-05-2017,5354948089134163,1,vegetarian spicy miso
578,01-05-2017,5354948089134163,1,vegetarian spicy miso
579,01-05-2017,4825881058483888,3,burnt garlic tonkotsu ramen
580,01-05-2017,4825881058483888,3,burnt garlic tonkotsu ramen
581,01-05-2017,309742150099500,2,spicy miso ramen
582,01-05-2017,309742150099500,2,spicy miso ramen
583,01-05-2017,1029231088795705,1,tori paitan ramen
584,01-05-2017,1029231088795705,1,tori paitan ramen
585,01-05-2017,4503657893287124,1,tori paitan ramen
586,01-05-2017,4503657893287124,1,tori paitan ramen
587,01-05-2017,7222661627857955,1,vegetarian spicy miso
588,01-05-2017,7222661627857955,1,vegetarian spicy miso
589,01-05-2017,4038396887955573,1,truffle butter ramen
590,01-05-2017,4038396887955573,1,truffle butter ramen
591,01-05-2017,9257288533984116,1,vegetarian curry + king trumpet mushroom ramen
592,01-05-2017,9257288533984116,1,vegetarian curry + king trumpet mushroom ramen
593,01-05-2017,7595272460533832,2,truffle butter ramen
594,01-05-2017,7595272460533832,2,truffle butter ramen
595,01-05-2017,3732520763315017,1,shio ramen
596,01-05-2017,3732520763315017,1,shio ramen
597,01-05-2017,7361965952368151,4,soft-shell miso crab ramen
598,01-05-2017,7361965952368151,4,soft-shell miso crab ramen
599,01-05-2017,4626144358885763,1,vegetarian spicy miso
600,01-05-2017,4626144358885763,1,vegetarian spicy miso
601,01-05-2017,6925275937287980,1,tori paitan ramen
602,01-05-2017,6925275937287980,1,tori paitan ramen
603,01-05-2017,2645601928614160,2,truffle butter ramen
604,01-05-2017,2645601928614160,2,truffle butter ramen
605,01-05-2017,4361551152814497,1,miso crab ramen
606,01-05-2017,4361551152814497,1,miso crab ramen
607,01-05-2017,8136335350553998,1,spicy miso ramen
608,01-05-2017,8136335350553998,1,spicy miso ramen
609,01-05-2017,6131585082224498,1,soft-shell miso crab ramen
610,01-05-2017,6131585082224498,1,soft-shell miso crab ramen
611,01-05-2017,2124748772504636,1,tori paitan ramen
612,01-05-2017,2124748772504636,1,tori paitan ramen
613,01-05-2017,1755477214872262,1,burnt garlic tonkotsu ramen
614,01-05-2017,1755477214872262,1,burnt garlic tonkotsu ramen
615,01-05-2017,6300427190558739,2,truffle butter ramen
616,01-05-2017,6300427190558739,2,truffle butter ramen
617,01-05-2017,7576803638549120,2,miso crab ramen
618,01-05-2017,7576803638549120,2,miso crab ramen
619,01-05-2017,7374032714720798,1,tori paitan ramen
620,01-05-2017,7374032714720798,1,tori paitan ramen
621,01-05-2017,2900823427444275,1,soft-shell miso crab ramen
622,01-05-2017,2900823427444275,1,soft-shell miso crab ramen
623,01-05-2017,5252828999372995,1,spicy miso ramen
624,01-05-2017,5252828999372995,1,spicy miso ramen
625,01-05-2017,7452489536344788,3,vegetarian spicy miso
626,01-05-2017,7452489536344788,3,vegetarian spicy miso
627,01-05-2017,869810062887934,1,vegetarian curry + king trumpet mushroom ramen
628,01-05-2017,869810062887934,1,vegetarian curry + king trumpet mushroom ramen
629,01-05-2017,9513597655943377,1,truffle butter ramen
630,01-05-2017,9513597655943377,1,truffle butter ramen
631,01-05-2017,6737961967492079,1,shio ramen
632,01-05-2017,6737961967492079,1,shio ramen
633,01-05-2017,4372360428746033,1,tori paitan ramen
634,01-05-2017,4372360428746033,1,tori paitan ramen
635,01-05-2017,4316770592881688,1,miso crab ramen
636,01-05-2017,4316770592881688,1,miso crab ramen
637,01-05-2017,9688907266463353,3,shio ramen
638,01-05-2017,9688907266463353,3,shio ramen
639,01-05-2017,8238874632452338,1,vegetarian curry + king trumpet mushroom ramen
640,01-05-2017,8238874632452338,1,vegetarian curry + king trumpet mushroom ramen
641,01-05-2017,3689701285170794,1,truffle butter ramen
642,01-05-2017,3689701285170794,1,truffle butter ramen
643,01-05-2017,3804304539235345,1,tori paitan ramen
644,01-05-2017,3804304539235345,1,tori paitan ramen
645,01-05-2017,1276804678249441,1,vegetarian curry + king trumpet mushroom ramen
646,01-05-2017,1276804678249441,1,vegetarian curry + king trumpet mushroom ramen
647,01-05-2017,152030039126886,1,soft-shell miso crab ramen
648,01-05-2017,152030039126886,1,soft-shell miso crab ramen
649,01-05-2017,9943016929793991,1,shio ramen
650,01-05-2017,9943016929793991,1,shio ramen
651,01-06-2017,9739391003029597,1,nagomi shoyu
652,01-06-2017,9739391003029597,1,nagomi shoyu
653,01-06-2017,571408821378922,1,shio ramen
654,01-06-2017,571408821378922,1,shio ramen
655,01-06-2017,6237795616575747,1,shio ramen
656,01-06-2017,6237795616575747,1,shio ramen
657,01-06-2017,3103121671419929,1,vegetarian spicy miso
658,01-06-2017,3103121671419929,1,vegetarian spicy miso
659,01-06-2017,9617403827164584,1,burnt garlic tonkotsu ramen
660,01-06-2017,9617403827164584,1,burnt garlic tonkotsu ramen
661,01-06-2017,7724546566904434,1,miso crab ramen
662,01-06-2017,7724546566904434,1,miso crab ramen
663,01-06-2017,4445684104065688,3,nagomi shoyu
664,01-06-2017,4445684104065688,3,nagomi shoyu
665,01-06-2017,2407766530945508,1,spicy miso ramen
666,01-06-2017,2407766530945508,1,spicy miso ramen
667,01-06-2017,3759228299980334,1,spicy miso ramen
668,01-06-2017,3759228299980334,1,spicy miso ramen
669,01-06-2017,9402233118057837,4,vegetarian curry + king trumpet mushroom ramen
670,01-06-2017,9402233118057837,4,vegetarian curry + king trumpet mushroom ramen
671,01-06-2017,8618856971086821,3,tori paitan ramen
672,01-06-2017,8618856971086821,3,tori paitan ramen
673,01-06-2017,6430573996631785,1,burnt garlic tonkotsu ramen
674,01-06-2017,6430573996631785,1,burnt garlic tonkotsu ramen
675,01-06-2017,8251241938298062,1,tori paitan ramen
676,01-06-2017,8251241938298062,1,tori paitan ramen
677,01-06-2017,5305395611410764,1,tonkotsu ramen
678,01-06-2017,5305395611410764,1,tonkotsu ramen
679,01-06-2017,9665675716938372,1,soft-shell miso crab ramen
680,01-06-2017,9665675716938372,1,soft-shell miso crab ramen
681,01-06-2017,1054943128557621,1,spicy miso ramen
682,01-06-2017,1054943128557621,1,spicy miso ramen
683,01-06-2017,3821070547088292,3,tonkotsu ramen
684,01-06-2017,3821070547088292,3,tonkotsu ramen
685,01-06-2017,4776464381179445,1,shio ramen
686,01-06-2017,4776464381179445,1,shio ramen
687,01-06-2017,991667575493527,1,truffle butter ramen
688,01-06-2017,991667575493527,1,truffle butter ramen
689,01-06-2017,8810887370306826,3,truffle butter ramen
690,01-06-2017,8810887370306826,3,truffle butter ramen
691,01-06-2017,6264492645571808,1,tori paitan ramen
692,01-06-2017,6264492645571808,1,tori paitan ramen
693,01-06-2017,42314093750664,1,tori paitan ramen
694,01-06-2017,42314093750664,1,tori paitan ramen
695,01-06-2017,1339515352027934,2,shio ramen
696,01-06-2017,1339515352027934,2,shio ramen
697,01-06-2017,930275749433775,1,shio ramen
698,01-06-2017,930275749433775,1,shio ramen
699,01-06-2017,1061472373841301,1,vegetarian spicy miso
700,01-06-2017,1061472373841301,1,vegetarian spicy miso
701,01-06-2017,6273953128756810,1,miso crab ramen
702,01-06-2017,6273953128756810,1,miso crab ramen
703,01-06-2017,4115338514287252,1,soft-shell miso crab ramen
704,01-06-2017,4115338514287252,1,soft-shell miso crab ramen
705,01-06-2017,4990342382096483,1,tonkotsu ramen
706,01-06-2017,4990342382096483,1,tonkotsu ramen
707,01-06-2017,5348798076578992,1,tonkotsu ramen
708,01-06-2017,5348798076578992,1,tonkotsu ramen
709,01-06-2017,3220598365285021,1,tonkotsu ramen
710,01-06-2017,3220598365285021,1,tonkotsu ramen
711,01-06-2017,4343821050885845,1,spicy miso ramen
712,01-06-2017,4343821050885845,1,spicy miso ramen
713,01-06-2017,6016776090811568,1,miso crab ramen
714,01-06-2017,6016776090811568,1,miso crab ramen
715,01-06-2017,7668748723017575,1,soft-shell miso crab ramen
716,01-06-2017,7668748723017575,1,soft-shell miso crab ramen
717,01-06-2017,6664137388246725,1,shio ramen
718,01-06-2017,6664137388246725,1,shio ramen
719,01-06-2017,7379003886124748,2,burnt garlic tonkotsu ramen
720,01-06-2017,7379003886124748,2,burnt garlic tonkotsu ramen
721,01-06-2017,6560747817698771,1,truffle butter ramen
722,01-06-2017,6560747817698771,1,truffle butter ramen
723,01-06-2017,4120809472524074,2,vegetarian curry + king trumpet mushroom ramen
724,01-06-2017,4120809472524074,2,vegetarian curry + king trumpet mushroom ramen
725,01-06-2017,6667936494310213,1,nagomi shoyu
726,01-06-2017,6667936494310213,1,nagomi shoyu
727,01-06-2017,9372585955018545,1,burnt garlic tonkotsu ramen
728,01-06-2017,9372585955018545,1,burnt garlic tonkotsu ramen
729,01-06-2017,3479804555430749,1,shio ramen
730,01-06-2017,3479804555430749,1,shio ramen
731,01-06-2017,470647299478323,1,nagomi shoyu
732,01-06-2017,470647299478323,1,nagomi shoyu
733,01-06-2017,3484334891021634,1,tonkotsu ramen
734,01-06-2017,3484334891021634,1,tonkotsu ramen
735,01-06-2017,2447715191739089,1,tonkotsu ramen
736,01-06-2017,2447715191739089,1,tonkotsu ramen
737,01-06-2017,4927820584514165,1,tori paitan ramen
738,01-06-2017,4927820584514165,1,tori paitan ramen
739,01-06-2017,6430317424325937,1,shio ramen
740,01-06-2017,6430317424325937,1,shio ramen
741,01-06-2017,9634260361614643,1,soft-shell miso crab ramen
742,01-06-2017,9634260361614643,1,soft-shell miso crab ramen
743,01-06-2017,2390871255372168,2,vegetarian spicy miso
744,01-06-2017,2390871255372168,2,vegetarian spicy miso
745,01-06-2017,8120243690645019,4,shio ramen
746,01-06-2017,8120243690645019,4,shio ramen
747,01-06-2017,9868837737946837,1,tonkotsu ramen
748,01-06-2017,9868837737946837,1,tonkotsu ramen
749,01-06-2017,3286657114381973,1,spicy miso ramen
750,01-06-2017,3286657114381973,1,spicy miso ramen
751,01-06-2017,4151272021265190,1,miso crab ramen
752,01-06-2017,4151272021265190,1,miso crab ramen
753,01-06-2017,8205586177337614,1,soft-shell miso crab ramen
754,01-06-2017,8205586177337614,1,soft-shell miso crab ramen
755,01-06-2017,1724108945092136,1,shio ramen
756,01-06-2017,1724108945092136,1,shio ramen
757,01-06-2017,9874202811584862,1,truffle butter ramen
758,01-06-2017,9874202811584862,1,truffle butter ramen
759,01-06-2017,2258433276314288,1,soft-shell miso crab ramen
760,01-06-2017,2258433276314288,1,soft-shell miso crab ramen
761,01-06-2017,7499085944927304,1,soft-shell miso crab ramen
762,01-06-2017,7499085944927304,1,soft-shell miso crab ramen
763,01-06-2017,9864818057288817,1,vegetarian curry + king trumpet mushroom ramen
764,01-06-2017,9864818057288817,1,vegetarian curry + king trumpet mushroom ramen
765,01-06-2017,7775374010891191,1,vegetarian spicy miso
766,01-06-2017,7775374010891191,1,vegetarian spicy miso
767,01-06-2017,9259184449362911,1,tonkotsu ramen
768,01-06-2017,9259184449362911,1,tonkotsu ramen
769,01-06-2017,4147464441430046,1,shio ramen
770,01-06-2017,4147464441430046,1,shio ramen
771,01-06-2017,9485526509092424,4,spicy miso ramen
772,01-06-2017,9485526509092424,4,spicy miso ramen
773,01-06-2017,6458332585243988,2,soft-shell miso crab ramen
774,01-06-2017,6458332585243988,2,soft-shell miso crab ramen
775,01-06-2017,3171220603899988,1,soft-shell miso crab ramen
776,01-06-2017,3171220603899988,1,soft-shell miso crab ramen
777,01-06-2017,2619708062427905,1,tonkotsu ramen
778,01-06-2017,2619708062427905,1,tonkotsu ramen
779,01-06-2017,5426168922626703,1,vegetarian spicy miso
780,01-06-2017,5426168922626703,1,vegetarian spicy miso
781,01-06-2017,3078097371137583,2,truffle butter ramen
782,01-06-2017,3078097371137583,2,truffle butter ramen
783,01-06-2017,7795848274639248,1,tori paitan ramen
784,01-06-2017,7795848274639248,1,tori paitan ramen
785,01-06-2017,4307170564088518,3,spicy miso ramen
786,01-06-2017,4307170564088518,3,spicy miso ramen
787,01-06-2017,1898875399395675,4,tori paitan ramen
788,01-06-2017,1898875399395675,4,tori paitan ramen
789,01-06-2017,8669268390846190,1,miso crab ramen
790,01-06-2017,8669268390846190,1,miso crab ramen
791,01-06-2017,3937001184850689,2,vegetarian spicy miso
792,01-06-2017,3937001184850689,2,vegetarian spicy miso
793,01-06-2017,2785410050870404,1,spicy miso ramen
794,01-06-2017,2785410050870404,1,spicy miso ramen
795,01-06-2017,521618689865667,4,spicy miso ramen
796,01-06-2017,521618689865667,4,spicy miso ramen
797,01-06-2017,2076508115732204,1,vegetarian curry + king trumpet mushroom ramen
798,01-06-2017,2076508115732204,1,vegetarian curry + king trumpet mushroom ramen
799,01-06-2017,4403702945175069,4,burnt garlic tonkotsu ramen
800,01-06-2017,4403702945175069,4,burnt garlic tonkotsu ramen
801,01-06-2017,6216451480181870,2,truffle butter ramen
802,01-06-2017,6216451480181870,2,truffle butter ramen
803,01-06-2017,2163179935403963,1,burnt garlic tonkotsu ramen
804,01-06-2017,2163179935403963,1,burnt garlic tonkotsu ramen
805,01-06-2017,2053632258877678,1,nagomi shoyu
806,01-06-2017,2053632258877678,1,nagomi shoyu
807,01-06-2017,5687197641673205,3,miso crab ramen
808,01-06-2017,5687197641673205,3,miso crab ramen
809,01-06-2017,6287945422633990,1,truffle butter ramen
810,01-06-2017,6287945422633990,1,truffle butter ramen
811,01-06-2017,5492855564289010,1,burnt garlic tonkotsu ramen
812,01-06-2017,5492855564289010,1,burnt garlic tonkotsu ramen
813,01-06-2017,2488831550793838,1,spicy miso ramen
814,01-06-2017,2488831550793838,1,spicy miso ramen
815,01-06-2017,8272288030933500,1,burnt garlic tonkotsu ramen
816,01-06-2017,8272288030933500,1,burnt garlic tonkotsu ramen
817,01-06-2017,2669873326387003,4,shio ramen
818,01-06-2017,2669873326387003,4,shio ramen
